semmeddb_triggers
"['local corticosteroid injections', 'complication']"
"['topical form antihistamine', 'inflammatory response']"
"['parenteral form amoxycillin', 'kidney failure']"
"['epinephrine topical', 'hypotensive']"
"['atenolol 100 mg', 'hypotensive']"
"['chlorthalidone 25 mg', 'hypotensive']"
"['hydrochlorothiazide 12.5 mg', 'hypotensive']"
"['saline', 'edema']"
"['saline', 'pancreatitis']"
"['talwin injection', 'dislocations']"
"['amino acid solution', 'heart arrest']"
"['sulfacetamide eye drops', 'dermatomyositis']"
"['lasonil ointment', 'xanthogranuloma']"
"['monolayer', 'morphologically altered structure']"
"['monolayer', ""little's disease""]"
"['monolayer', 'cytopathogenic effect, viral']"
"['monolayer', 'neoplasm']"
"['monolayer', 'cytopathic effect']"
"['monolayer', 'morphologically altered structure']"
"['monolayer', 'foreign-body reaction']"
"['monolayer', 'toxic effect']"
"['pentazocine 50 mg', 'adverse effects']"
"['diazepam 3 mg', 'adverse effects']"
"['tilidine 100 mg', 'adverse effects']"
"['saline', 'oligohydramnios']"
"['antacid tablet', 'gastroesophageal reflux disease']"
"['nitroglycerin transdermal patch', 'patients']"
"['ergonovine 0.5 mg', 'late pregnancy']"
"['saline', 'pancreatitis']"
"['krebs-ringer solution', 'contracture']"
"[""locke's solution"", 'depolarization']"
"['perphenazine injectable solution [trilafon]', 'hyperprolactinemia']"
"['topical form antihistamine', 'dermatitis']"
"['tribiotic spray', 'diastasis']"
"['cam, topical lotion', 'contraction']"
"['phosphate enema', 'hypocalcemic tetany']"
"['saline', 'injury']"
"['saline', 'fluid overload']"
"['amino acid solution', 'neoplasm']"
"['guanfacine 1 mg', 'coronary heart disease']"
"['amino acid injection solution', 'vasodilation disorder']"
"['xylitol chewing gum', 'dental plaque']"
"[""locke's solution"", 'contraction']"
"[""tyrode's solution"", 'contraction']"
"['branched chain amino acids infusion', 'vasospasm']"
"['inhaled isoproterenol', 'asthma']"
"['fluorides toothpaste', 'fluoride poisoning']"
"['parenteral nutrition solution', 'neoplasm']"
"['parenteral nutrition solution', 'disturbance of growth']"
"['monolayer', 'disease']"
"['monolayer', 'injury']"
"['monolayer', 'inactivation']"
"['nitroglycerin topical ointment [nitrol]', 'dilated veins']"
"['oral form diazepam', 'phlebitis']"
"['oral form terbutaline', 'chronic obstructive airway disease']"
"['oral form nifedipine', 'hypotensive']"
"['cam, topical lotion', 'adhesions']"
"['transdermal clonidine', 'rebound hypertension']"
"['saline', 'ventricular fibrillation']"
"['acetic acid solution', 'ulcer']"
"['lidocaine injectable solution [xylocaine]', 'retrograde amnesia']"
"['minoxidil topical', 'adverse effects']"
"['minoxidil topical', 'adverse effects']"
"['sodium iodide crystals', 'pyotraumatic dermatitis']"
"['monolayer', 'morphologically altered structure']"
"['lidocaine 20 mg/ml topical solution', 'obstruction']"
"['lorazepam 2 mg', 'memory impairment']"
"['iodine tincture', 'tissue damage']"
"['gelatin sponge, absorbable', 'anastomosis']"
"['saline', 'tachycardia, ventricular']"
"['saline', 'contraction']"
"['indocin capsules', 'intestinal perforation']"
"['oral form timolol', 'adverse effects']"
"['nicotine chewing gum', 'nicotine withdrawal']"
"['nicotine chewing gum', 'syndrome']"
"['monolayer', 'cytomegalovirus infections']"
"['monolayer', 'hypoxia']"
"['beclomethasone nasal spray', 'otitis media with effusion']"
"[""tyrode's solution"", 'contraction']"
"['adrenaline cream', 'skin necrosis']"
"['hydrocortisone creams', 'contact dermatitis']"
"['oral form sodium', 'hypercalciuria']"
"['oral form nifedipine', 'adverse effects']"
"['parenteral form chloramphenicol', 'aplasia, nos']"
"['sodium chloride eye drops', 'epistaxis']"
"['epinephrine topical', 'meibomian gland dysfunction']"
"['monolayer', 'vesicle']"
"['atenolol 100 mg', 'essential hypertension']"
"['amino acid solution', 'injury']"
"['monolayer', 'stasis']"
"['monolayer', 'senile plaques']"
"['propranolol 80 mg', 'hypotensive']"
"['saline', 'toxic nephropathy']"
"['krebs-ringer solution', 'pathological dilatation']"
"['oral form cimetidine', 'first degree atrioventricular block']"
"['oral form metronidazole', 'peripheral neuropathy']"
"['corn starch powder', 'contact urticaria']"
"['corn starch powder', 'anaphylactoid reaction']"
"['monolayer', 'adhesions']"
"['monolayer', 'disease']"
"['talc powder', 'microembolus']"
"['magnesium sulfate enema', 'hypermagnesemia']"
"['alupent inhalation solution', 'response']"
"['oral electrolyte solution', 'dehydration']"
"['oral form nifedipine', 'chronic congestive heart failure']"
"['cam, topical lotion', 'adhesions']"
"['monolayer', 'vesicle']"
"['captopril 50 mg', 'hypotensive']"
"['krebs-ringer solution', 'heart arrest']"
"['krebs-ringer solution', 'contraction']"
"['oral form cimetidine', 'immune complex diseases']"
"['water solution', 'liver damage']"
"['nitroglycerin transdermal patch', 'contact dermatitis']"
"['nitroglycerin transdermal patch', 'contact dermatitis']"
"['monolayer', 'neoplasm']"
"['monolayer', 'pulmonary edema']"
"['monolayer', 'vesicle']"
"['intal capsules', 'lactose intolerance']"
"['monolayer', 'hyperglycemia']"
"['saline', 'acidosis']"
"['saline', 'hypopigmentation']"
"['krebs-ringer solution', 'injury']"
"['monolayer', 'diastasis']"
"['oxymetazoline nasal spray', 'panic disorder']"
"['estradiol pellet', 'hyperplasia']"
"['iodine solution', 'peritonitis']"
"['monolayer', 'cardiac arrhythmia']"
"['amino acid injection solution', 'postoperative complications']"
"['amino acid injection solution', 'septicemia']"
"['amino acid injection solution', 'liver regeneration disorder']"
"['intravesical bcg', 'disease progression']"
"[""tyrode's solution"", 'hyperemia']"
"['oxytocin injectable solution', 'rupture, spontaneous']"
"['amino acid solution', 'metabolic acidosis']"
"['timolol eye drops', 'sinus arrest']"
"['epinephrine topical', 'virus shedding']"
"['sodium phosphates - enema', 'heart arrest']"
"['monolayer', 'injury']"
"['monolayer', 'keratoconjunctivitis']"
"['oxazepam 30 mg', 'amnesia, anterograde']"
"['captopril 25 mg', 'hypotensive']"
"['furosemide 40 mg', 'renal tubular disorder']"
"['transdermal patch', 'adverse effects']"
"['saline', 'inflammatory response']"
"['krebs-ringer solution', 'tachycardia, ventricular']"
"[""tyrode's solution"", 'contracture']"
"['acetic acid solution', 'ulcer']"
"['oral form aminophylline', 'cardiac arrhythmia']"
"['testosterone drug implant', 'psoriasis']"
"['oral form propranolol', 'intraocular pressure disorder']"
"['oral form terbutaline', 'glucose tolerance']"
"['oral form terbutaline', 'asthma, exercise-induced']"
"['epinephrine topical', 'hyphema']"
"['monolayer', 'anoxia']"
"['xylitol chewing gum', 'dental caries']"
"['saline', 'stomach volvulus']"
"['cam, topical lotion', 'hyperglycemia']"
"['cam, topical lotion', 'insulin resistance']"
"['monolayer', 'morphologically altered structure']"
"['saline', 'adhesions']"
"['amino acid solution', 'tumor growth']"
"['amino acid solution', 'liver regeneration disorder']"
"['corticosteroids cream', 'allergic reaction']"
"['chlorhexidine gluconate solution', 'gingivitis']"
"['phosphate enema', 'comatose']"
"['phosphate enema', 'hyperphosphatemia']"
"['krebs-ringer solution', 'necrosis']"
"[""tyrode's solution"", 'ectopic beats']"
"['furosemide injectable solution', 'hypertrophy']"
"['nicotine chewing gum', 'toxic effect']"
"['nicotine chewing gum', 'pathogenesis']"
"['reno-m-60', 'edema']"
"['reno-m-60', 'necrosis']"
"['reno-m-60', 'ulcer']"
"['soap enema', 'colitis']"
"['atenolol 50 mg', 'bronchial spasm']"
"['diazepam 15 mg', 'respiratory depression']"
"['ephedrine 50 mg', 'hypertensive disease']"
"['xamoterol 200 mg', 'bronchial spasm']"
"['aspirin oral tablet', 'lesion of stomach']"
"['saline', 'vitelliform dystrophy']"
"['krebs-ringer solution', 'contraction']"
"['transdermal clonidine', 'insulin sensitivity']"
"['saline', 'adverse effects']"
"['saline', 'extravasation']"
"['minoxidil topical', 'neoplasm']"
"['monolayer', 'liver abscess']"
"['clobetasol 0.5 mg/ml topical foam', 'enzyme inhibition disorder']"
"['aspirin 75 mg', 'gastric hemorrhage']"
"['gelfoam powder', 'ischemia']"
"['phosphate enema', 'hypocalcemic tetany']"
"['transdermal clonidine', 'essential hypertension']"
"['lidocaine injectable solution [xylocaine]', 'wounds and injuries']"
"['parenteral nutrition solution', 'pathogenesis']"
"['calcium 600', 'contraction']"
"['monolayer', 'hypoxia']"
"['monolayer', 'depolarization']"
"['zinc lozenge', 'cold symptoms']"
"[""tyrode's solution"", 'ischemia']"
"['haloperidol injectable solution [haldol]', 'catalepsy']"
"['dexamethasone injection', 'dermatitis']"
"['epinephrine topical', 'virus shedding']"
"['timolol ophthalmic', 'psoriasis']"
"['aspirin 300 mg', 'injury']"
"['famotidine 40 mg', 'duodenal ulcer']"
"['lansoprazole 30 mg', 'gastric ulcer']"
"['phenylephrine nasal spray', 'cerebral herniation']"
"['intravesical bcg', 'cystitis']"
"['saline', 'infiltration']"
"['oral form prednisolone', 'hemodynamics']"
"['dexamethasone 8 mg', 'complication']"
"['acetic acid solution', 'colitis']"
"['kanamycin injectable solution [kantrex]', 'deafness']"
"['kanamycin injectable solution [kantrex]', 'septicemia']"
"['kanamycin injectable solution [kantrex]', 'diseases of inner ear']"
"['chlorhexidine mouthwash', 'fixed drug eruption']"
"['cam, topical lotion', 'mutant']"
"['monolayer', 'contraction']"
"['monolayer', 'dna damage']"
"['krebs-ringer solution', 'tension']"
"['monolayer', 'adhesions']"
"['simvastatin 5 mg', 'hypolipidemia']"
"['amino acid injection solution', 'injury to kidney nos']"
"['saline', 'inflammation']"
"['krebs-ringer solution', 'depolarization']"
"['krebs-ringer solution', 'tension']"
"['krebs-ringer solution', 'hypoxia']"
"['topical form antihistamine', 'hypersensitivity']"
"['nicotine patches', 'adverse effects']"
"['oral form haloperidol', 'adverse effects']"
"['monolayer', 'diabetic retinopathy']"
"['monolayer', 'tension']"
"['bisoprolol 10 mg', 'adverse effects']"
"['apraclonidine ophthalmic solution', 'glaucoma']"
"['apraclonidine ophthalmic solution', 'primary open angle glaucoma']"
"['transdermal clonidine', 'malignant neoplasm of breast']"
"['ranitidine 300 mg', 'multiple myeloma']"
"['ph preparation', 'steatorrhea']"
"['krebs-ringer solution', 'extravasation']"
"[""tyrode's solution"", 'contraction']"
"['ibuprofen oral tablet [motrin]', 'esophageal stenosis']"
"['oral form sotalol', 'sustained ventricular tachycardia']"
"['oral form metronidazole', 'adverse effects']"
"['monolayer', 'senile plaques']"
"['triazolam 0.5 mg', 'memory impairment']"
"['meloxicam 7.5 mg', 'dyspepsia']"
"['cam, topical lotion', 'adhesions']"
"['cam, topical lotion', 'adhesions']"
"['cam, topical lotion', 'adhesions']"
"['monolayer', 'injury']"
"['monolayer', 'transplant failure']"
"['pravastatin 40 mg', 'transient myocardial ischemia']"
"['carbamazepine oral tablet', 'disintegration']"
"['amino acid solution', 'complication']"
"['amino acid solution', 'cholestasis']"
"['timolol eye drops', 'asthma']"
"['monolayer', 'growth acceleration']"
"['monolayer', 'morphologically altered structure']"
"['glycerol enema', 'contraction']"
"['saline', 'toxic effect']"
"['oral form terbutaline', 'glucose tolerance']"
"['intravesical bcg', 'cytotoxicity']"
"['saline', 'mastitis, bovine']"
"['saline', 'phlebitis']"
"['amino acid solution', 'extravasation']"
"['timolol ophthalmic', 'hypoglycemia']"
"['cx 1', 'secondary malignant neoplasm of liver']"
"['monolayer', 'liver abscess']"
"['monolayer', 'toxic effect']"
"['verapamil 80 mg', 'asthma']"
"['indocin suppositories', 'rectal polyp']"
"['amino acid solution', 'liver dysfunction']"
"['nicotine patches', 'suicide attempt']"
"['fluorides toothpaste', 'caries']"
"['lovastatin 40 mg', 'hypocholesterolemia']"
"['pravastatin 40 mg', 'hypocholesterolemia']"
"['sodium polystyrene sulfonate enema', 'perforation of cecum']"
"['iodine tincture', 'corynebacterium infections']"
"['amino acid injection solution', 'hyperinsulinism']"
"['krebs-ringer solution', 'tension']"
"['krebs-ringer solution', 'contraction']"
"['krebs-ringer solution', 'tension']"
"['krebs-ringer solution', 'contraction']"
"['potassium chloride injectable solution', 'hematosalpinx']"
"['oxymetazoline nasal spray', 'edema']"
"['oxymetazoline nasal spray', 'paranoia']"
"['phosphate enema', 'hyperphosphatemia']"
"['intravesical bcg', 'polyarthritis']"
"['saline', 'fracture']"
"['monolayer', 'vesicle']"
"['diclofenac ophthalmic solution', 'intraocular pressure disorder']"
"['manidipine 20 mg', 'hypotensive']"
"['krebs-ringer solution', 'vasospasm']"
"['metronidazole gel', 'skin ulcer']"
"['nicotine patches', 'nicotine dependence']"
"['oral form propranolol', 'hypertension, portal']"
"['silver nitrate stick', 'common wart']"
"['nicotine chewing gum', 'tic disorder']"
"['cam, topical lotion', 'pathogenesis']"
"['monolayer', 'toxic effect']"
"['ranitidine 300 mg', 'peptic ulcer']"
"['krebs-ringer solution', 'contraction']"
"[""tyrode's solution"", 'contraction']"
"['glycine solution', 'hyperammonemia']"
"['cough syrup', 'toxic effect']"
"['tramadol 100 mg', 'adverse effects']"
"['phosphate enema', 'metabolic disturbance']"
"['cam, topical lotion', 'neoplasm']"
"['monolayer', 'adhesions']"
"['monolayer', 'adhesions']"
"['monolayer', 'hyperostosis, diffuse idiopathic skeletal']"
"['salmon calcitonin nasal spray', 'bone mass']"
"['saline', 'hepatic ischaemia']"
"['hydron', 'inflammation']"
"['betadine solution', 'infection']"
"['nicotine chewing gum', 'quadriparesis']"
"['monolayer', 'injury']"
"['monolayer', 'adhesions']"
"['indocin suppositories', 'syndrome']"
"['cam, topical lotion', 'neuroectodermal tumors']"
"['lisinopril 10 mg', 'hypotensive']"
"['mesalamine enema', 'adverse effects']"
"['amino acid injection solution', 'hypertensive disease']"
"['krebs-ringer solution', 'contracture']"
"['krebs-ringer solution', 'fibrosis']"
"['krebs-ringer solution', 'contracture']"
"['local corticosteroid injections', 'calcinosis']"
"['oral form ranitidine', 'dermatitis, atopic']"
"['monolayer', 'bacteremia']"
"['monolayer', 'keratoconjunctivitis']"
"['monolayer', 'restenosis']"
"['monolayer', 'extravasation']"
"['ethinyl estradiol 0.03 mg', 'vitelliform dystrophy']"
"['ethinyl estradiol 0.03 mg', 'necrotizing vasculitis']"
"['glycerol enema', 'contraction']"
"['glycerol enema', 'contraction']"
"['saline', 'rheumatoid arthritis']"
"['monolayer', 'adhesions']"
"['saline', 'injury']"
"[""tyrode's solution"", 'alkalosis']"
"['fluticasone 0.5 mg/ml topical cream', 'disorder of thinning of skin']"
"['phenylephrine eye drops', 'allergic blepharoconjunctivitis']"
"['monolayer', 'keratoconjunctivitis']"
"['monolayer', 'pathogenesis']"
"['cisapride 10 mg', 'esophageal diseases']"
"['indocin suppositories', 'stricture']"
"['cam, topical lotion', 'amnesia']"
"['monolayer', 'diastasis']"
"['indocin suppositories', 'multiple polyps']"
"['monolayer', 'necrosis']"
"['hydrochlorothiazide 25 mg', 'hypotensive']"
"['gelfoam powder', 'embolism']"
"['saline', 'otitis media with effusion']"
"['saline', 'pathological dilatation']"
"['krebs-ringer solution', 'contraction']"
"['chlorhexidine mouthwash', 'senile plaques']"
"['oral form nifedipine', 'hypertensive emergency']"
"['oral form budesonide', 'adverse effects']"
"['sleeping pill', 'injury']"
"['monolayer', 'functional disorder']"
"['monolayer', 'contraction']"
"['monolayer', 'contraction']"
"['krebs-ringer solution', 'tension']"
"['sleeping pill', 'falls']"
"['bacitracin pwdr', 'contact urticaria']"
"['bacitracin pwdr', 'anaphylactoid reaction']"
"['nicotine patches', 'nicotine withdrawal']"
"['cam, topical lotion', 'adhesions']"
"['monolayer', 'escherichia coli infections']"
"['atenolol 100 mg', 'stable angina']"
"['bisoprolol 10 mg', 'stable angina']"
"['krebs-ringer solution', 'depolarization']"
"['amino acid solution', 'hepatic encephalopathy']"
"['nicotine patches', 'atrial fibrillation']"
"['oral form ranitidine', 'theophylline toxicity']"
"['betadine antiseptic solution', 'acquired hypothyroidism nos']"
"['timolol ophthalmic', 'drug-induced lupus erythematosus']"
"['monolayer', 'corneal decompensation']"
"['coal tar ointment', 'seborrheic dermatitis of scalp']"
"['monolayer', ""little's disease""]"
"['xylometazoline nasal spray', 'edema']"
"['gelatin sponge, absorbable', 'complication']"
"['saline', 'thrombosis']"
"['saline', 'microtrauma']"
"['krebs-ringer solution', 'contraction']"
"['krebs-ringer solution', 'contraction']"
"['neosporin ointment', 'contact dermatitis']"
"['lidocaine injectable solution [xylocaine]', 'inactivation']"
"['dexamethasone injection', 'acute generalised exanthematous pustulosis']"
"['monolayer', 'injury']"
"['monolayer', 'morphologically altered structure']"
"['xylometazoline nasal spray', 'edema']"
"['xylometazoline nasal spray', 'edema']"
"['emollient - ointment', 'prematurity of fetus']"
"['tazarotene 0.001 mg/mg topical gel', 'steroid atrophy']"
"['intravesical bcg', 'patients']"
"['amino acid solution', 'phlebitis']"
"['diflorasone 0.0005 mg/mg topical ointment', 'atrophic']"
"['sodium phosphates - enema', 'metabolic diseases']"
"['ferrous sulfate oral tablet [feosol]', 'oral ulcer']"
"['saline', 'respiratory physiology']"
"['cam, topical lotion', 'hypertrophy']"
"['monolayer', 'adhesions']"
"['saline', 'metabolic acidosis, nag, acidifying salts']"
"[""ringer's acetate"", 'thrombophilia']"
"['oral form prednisolone', 'anhidrosis']"
"['minoxidil topical', 'fenestration, nos']"
"['sodium phosphates - enema', 'hyperphosphatemia']"
"['intravesical bcg', 'acute polyarthritis']"
"['cam, topical lotion', 'zinc deficiency']"
"['loratadine 10 mg', 'mosquito bite']"
"['ebastine 10 mg', 'mosquito bite']"
"['saline', 'fibrosis']"
"['haloperidol injectable solution [haldol]', 'catalepsy']"
"['oral form sodium', 'airway obstruction']"
"['oral form sodium', 'infiltration']"
"['monolayer', 'diastasis']"
"['nicotine nasal spray', 'adverse effects']"
"['diazepam rectal gel', 'respiratory depression']"
"['monolayer', 'vesicle']"
"['intravesical bcg', 'renal impairment']"
"['cam, topical lotion', 'dependence']"
"['alfuzosin 2.5 mg', 'hypotensive']"
"['iron dextran injectable', 'anaphylaxis']"
"['arthrotec 75', 'gastrointestinal ulcer']"
"['monolayer', 'adhesions']"
"['hydron', 'corneal neovascularization']"
"['nicotine patches', 'cigarette consumption']"
"['solid solution', 'disease']"
"['nicotine chewing gum', 'cigarette consumption']"
"['belladonna tincture', 'vagotonia']"
"['nitrous oxide gas', 'neoplasm']"
"['dimethyl sulfoxide - solution', 'cardiotoxicity']"
"['monolayer', 'thrombus']"
"['monolayer', 'cell injury']"
"['oral form terbutaline', 'atrial fibrillation']"
"['sodium silicate soln', 'toxic effect']"
"['xylitol chewing gum', 'senile plaques']"
"['saline', 'alopecia']"
"['amino acid solution', 'fatty degeneration']"
"['acetaminophen oral tablet [tylenol]', 'hepatotoxicity']"
"['metronidazole gel', 'periodontitis']"
"['oral form clindamycin', 'spontaneous abortion']"
"['oral form clindamycin', 'bacterial vaginosis']"
"['oral form clindamycin', 'premature birth']"
"['saline', 'pyelectasis']"
"['krebs-ringer solution', 'contraction']"
"['water solution', 'contraction']"
"['monolayer', 'functional disorder']"
"['adapalene 1 mg/ml topical cream', 'adverse effects']"
"['pyridoxine 100 mg', 'drug toxicity']"
"['pyridoxine 100 mg', 'thrombocytopenia']"
"['pyridoxine 100 mg', 'encephalopathies']"
"['timolol ophthalmic solution', 'lung diseases, interstitial']"
"['saline', 'vitreoretinopathy, proliferative']"
"['omeprazole 20 mg', 'duodenogastric reflux']"
"['omeprazole 20 mg', 'gastroesophageal reflux disease']"
"['saline', 'pancreatitis, acute necrotizing']"
"['phenylephrine eye drops', 'allergic blepharoconjunctivitis']"
"['cam, topical lotion', 'pathologic neovascularization']"
"['oral form budesonide', 'anaphylaxis']"
"['valdecoxib 10 mg', 'peptic ulcer']"
"[""tyrode's solution"", 'contracture']"
"['cam, topical lotion', 'hypoglycaemic episode']"
"['parenteral nutrition solution', 'atrophic']"
"['monolayer', 'oxidative stress']"
"['monolayer', 'diastasis']"
"['monolayer', 'brazilian purpuric fever']"
"['fluorides toothpaste', 'caries']"
"['monolayer', 'heat stress disorders']"
"['nebivolol 5 mg', 'tachycardia']"
"['parenteral nutrition solution', 'septicemia']"
"['parenteral nutrition solution', 'metabolic disturbance']"
"['clindamycin vaginal cream', 'pseudomembranous colitis']"
"['inhaled isoproterenol', 'asthma']"
"['beauty lotion', 'toxic effect']"
"['cam, topical lotion', 'posterior displacement']"
"['corn starch powder', 'dermatitis, irritant']"
"['monolayer', 'injury']"
"['tropicamide 10 mg/ml ophthalmic solution', 'ocular discomfort']"
"['krebs-ringer solution', 'contraction']"
"['nicotine chewing gum', 'drug dependence']"
"['monolayer', 'adhesions']"
"['monolayer', 'dermo-']"
"['cam, topical lotion', 'cartilage damage']"
"['monolayer', 'extravasation']"
"['monolayer', 'cytopathic effect']"
"['estradiol 2 mg', 'amenorrhea']"
"['intravesical bcg', 'cystitis']"
"['brinzolamide 10 mg/ml ophthalmic suspension', 'corneal edema']"
"['water solution', 'colitis']"
"['naloxone 4 mg', 'burn injury']"
"['amino acid solution', 'malnutrition']"
"['sulfasalazine oral tablet [azulfidine]', 'gastrointestinal symptoms nos']"
"['saline', 'cortical contusion']"
"['saline', 'retinal detachment']"
"['monolayer', 'exanthema']"
"['monolayer', 'gliosis']"
"['beclomethasone nasal spray', 'rosacea']"
"['benzocaine topical spray', 'methemoglobinemia']"
"['papaverine injectable solution', 'pathogenesis']"
"['krebs-ringer solution', 'contraction']"
"['monolayer', 'adhesions']"
"['betamethasone enema', 'cushing syndrome']"
"['oral form ranitidine', 'duodenal polyposis']"
"['krebs-ringer solution', 'contraction']"
"['lidocaine injectable solution [xylocaine]', 'adverse effects']"
"['monolayer', 'extravasation']"
"['monolayer', 'inactivation']"
"['monolayer', 'diastasis']"
"['oral form terbutaline', 'pregnancy']"
"['oral form clindamycin', 'spontaneous abortion']"
"['oral form clindamycin', 'premature birth']"
"['carteolol ophthalmic solution', 'intraocular pressure disorder']"
"['potassium nitrate toothpaste', 'dentin sensitivity']"
"['monolayer', 'thrombosis']"
"['hydrocortisone enema', 'avascular necrosis']"
"['triamcinolone injectable suspension', 'intraocular pressure disorder']"
"['monolayer', 'disease']"
"['monolayer', 'choroidal neovascularization']"
"['monolayer', 'adhesions']"
"['monolayer', 'drusen']"
"['ramipril 10 mg', 'pathological dilatation']"
"['stannous fluoride toothpaste', 'superficial ulcer']"
"['alfuzosin 10 mg', 'benign prostatic hypertrophy']"
"['oral form prednisolone', 'acute generalised exanthematous pustulosis']"
"['amino acid injection solution', 'pseudopregnancy']"
"['aloe vera gel,top', 'hyperglycemia']"
"['leflunomide 20 mg', 'disease']"
"['amino acid injection solution', 'diabetes']"
"['saline', 'xerostomia']"
"[""tyrode's solution"", 'diabetes']"
"['isradipine 2.5 mg', 'atrial fibrillation']"
"['lorazepam 2 mg', 'tension']"
"['triamcinolone injectable suspension', 'macular edema, cystoid']"
"['triamcinolone injectable suspension', 'macular retinal edema']"
"['saline', 'pathologic neovascularization']"
"['lidocaine injectable solution [xylocaine]', 'scleral perforation']"
"['triamcinolone injectable suspension', 'hypopyon']"
"['norethindrone 5 mg', 'withdrawal bleeding']"
"['pimecrolimus 10mg/g cream', 'chronic hand eczema']"
"['pimecrolimus 10mg/g cream', 'chronic hand eczema']"
"['goldenseal powder', 'dna damage']"
"['oral form prednisolone', 'rheumatoid arthritis']"
"['saline', 'necrosis']"
"['cam, topical lotion', 'syndrome']"
"['parenteral nutrition solution', 'cardiac tamponade']"
"['metronidazole gel', 'telangiectasis']"
"['fluorides toothpaste', 'primary lesion']"
"['monolayer', 'tumor growth']"
"['monolayer', 'disease progression']"
"['oxymetazoline nasal spray', 'intraocular pressure disorder']"
"['ferrous sulfate oral tablet [feosol]', 'oral ulcer']"
"['oral form metronidazole', 'acute recurrent pancreatitis']"
"['fluorides toothpaste', 'caries']"
"['parenteral nutrition solution', 'cholestasis']"
"['oral form prednisolone', 'lymphopenia']"
"['nicotine patches', 'depressive disorder']"
