sider2_triggers
"['doxepin', 'adenocarcinoma']"
"['doxepin', 'decreased lacrimation']"
"['doxepin', 'contact dermatitis']"
"['doxepin', 'rosacea']"
"['doxepin', 'hyperhidrosis']"
"['doxepin', 'confusion']"
"['doxepin', 'urinary tract infection']"
"['doxepin', 'hyperpyrexia']"
"['doxepin', 'numbness of tongue']"
"['doxepin', 'hypertension']"
"['doxepin', 'chronic insomnia']"
"['doxepin', 'dry mouth']"
"['doxepin', 'anemia']"
"['doxepin', 'jaundice']"
"['doxepin', 'enuresis']"
"['doxepin', 'taste loss']"
"['doxepin', 'gastroenteritis']"
"['doxepin', 'allergic contact dermatitis']"
"['doxepin', 'chest pain']"
"['doxepin', 'reflux']"
"['doxepin', 'folliculitis']"
"['doxepin', 'metallic taste']"
"['doxepin', 'urinary retention']"
"['doxepin', 'pain']"
"['doxepin', 'pain in extremity']"
"['doxepin', 'decreased libido']"
"['doxepin', 'extrasystoles']"
"['doxepin', 'nausea']"
"['doxepin', 'syncope']"
"['doxepin', 'vasovagal reaction']"
"['doxepin', 'eczema']"
"['doxepin', 'alopecia']"
"['doxepin', 'herpes']"
"['doxepin', 'extrapyramidal symptoms']"
"['doxepin', 'gastroenteritis viral']"
"['doxepin', 'thirst']"
"['doxepin', 'tumor']"
"['doxepin', 'electrocardiogram qrs complex']"
"['doxepin', 'flushing']"
"['doxepin', 'melanoma']"
"['doxepin', 'tooth infection']"
"['doxepin', 'leukopenia']"
"['doxepin', 'lethargy']"
"['doxepin', 'nocturia']"
"['doxepin', 'numbness']"
"['doxepin', 'pneumonia']"
"['doxepin', 'sinusitis']"
"['doxepin', 'gingival recession']"
"['doxepin', 'blurred vision']"
"['doxepin', 'cellulitis']"
"['doxepin', 'chills']"
"['doxepin', 'purpura']"
"['doxepin', 'neck pain']"
"['doxepin', 'hypersensitivity']"
"['doxepin', 'transient insomnia']"
"['doxepin', 'somnolence']"
"['doxepin', 'myalgia']"
"['doxepin', 'disturbance in attention']"
"['doxepin', 'increased appetite']"
"['doxepin', 'dry throat']"
"['doxepin', 'addiction']"
"['doxepin', 'edema']"
"['doxepin', 'immune system disorders']"
"['doxepin', 'lip blister']"
"['doxepin', 'cold sweat']"
"['doxepin', 'nightmares']"
"['doxepin', 'dizziness']"
"['doxepin', 'ataxia']"
"['doxepin', 'asthenia']"
"['doxepin', 'nasopharyngitis']"
"['doxepin', 'onychomycosis']"
"['doxepin', 'pharyngitis']"
"['doxepin', 'hemoglobinuria']"
"['doxepin', 'rhinorrhea']"
"['doxepin', 'weakness']"
"['doxepin', 'hearing loss']"
"['doxepin', 'respiratory tract infection']"
"['doxepin', 'hypokalemia']"
"['doxepin', 'eye infection']"
"['doxepin', 'diarrhea']"
"['doxepin', 'vertigo']"
"['doxepin', 'asthma']"
"['doxepin', 'tinnitus']"
"['doxepin', 'av block']"
"['doxepin', 'bronchitis']"
"['doxepin', 'polyps']"
"['doxepin', 'seizures']"
"['doxepin', 'pallor']"
"['doxepin', 'lung adenocarcinoma stage i']"
"['doxepin', 'enlargement']"
"['doxepin', 'dysuria']"
"['doxepin', 'paralysis']"
"['doxepin', 'disorientation']"
"['doxepin', 'eye disorders']"
"['doxepin', 'abnormal gait']"
"['doxepin', 'tremor']"
"['doxepin', 'gastrointestinal disorders']"
"['doxepin', 'viral infection']"
"['doxepin', 'urinary system disorders']"
"['doxepin', 'hyperkalemia']"
"['doxepin', 'weight gain']"
"['doxepin', 'rash']"
"['doxepin', 'cerebrovascular accident']"
"['doxepin', 'constipation']"
"['doxepin', 'paresthesia']"
"['doxepin', 'marrow depression']"
"['doxepin', 'dyskinesia']"
"['doxepin', 'connective tissue disorders']"
"['doxepin', 'hepatobiliary disorders']"
"['doxepin', 'laryngitis']"
"['doxepin', 'aphthous stomatitis']"
"['doxepin', 'stomatitis']"
"['doxepin', 'neutrophil count decreased']"
"['doxepin', 'nervousness']"
"['doxepin', 'nasopharynx']"
"['doxepin', 'blood glucose increased']"
"['doxepin', 'eye pain']"
"['doxepin', 'bradycardia']"
"['doxepin', 'vascular disease']"
"['doxepin', 'sgpt increased']"
"['doxepin', 'nervous system disorders']"
"['doxepin', 'sickness']"
"['doxepin', 'skin irritation']"
"['doxepin', 'agranulocytosis']"
"['doxepin', 'sensation of heaviness']"
"['doxepin', 'mediastinal disorders']"
"['doxepin', 'flu']"
"['doxepin', 'bitter taste']"
"['doxepin', 'heart disease']"
"['doxepin', 'gynecomastia']"
"['doxepin', 'swelling']"
"['doxepin', 'tachycardia']"
"['doxepin', 'lacrimation']"
"['doxepin', 'dyspepsia']"
"['doxepin', 'infestations']"
"['doxepin', 'dysmenorrhea']"
"['doxepin', 'glucose increased']"
"['doxepin', 'zoster']"
"['doxepin', 'peripheral edema']"
"['doxepin', 'palpitations']"
"['doxepin', 'increased mood']"
"['doxepin', 'stinging']"
"['doxepin', 'abnormal dreams']"
"['doxepin', 'thoracic']"
"['doxepin', 'breast cyst']"
"['doxepin', 'breast disorders']"
"['doxepin', 'anorexia']"
"['doxepin', 'tardive dyskinesia']"
"['doxepin', 'migraine']"
"['doxepin', 'cramps']"
"['doxepin', 'thrombocythemia']"
"['doxepin', 'application site reaction']"
"['doxepin', 'motion sickness']"
"['doxepin', 'decreased appetite']"
"['doxepin', 'redness']"
"['doxepin', 'blepharospasm']"
"['doxepin', 'fungal infection']"
"['doxepin', 'drowsiness']"
"['doxepin', 'infection']"
"['doxepin', 'sinus congestion']"
"['doxepin', 'hypermagnesemia']"
"['doxepin', 'testicular swelling']"
"['doxepin', 'galactorrhea']"
"['doxepin', 'hematoma']"
"['doxepin', 'blisters']"
"['doxepin', 'hot flushes']"
"['doxepin', 'nasal congestion']"
"['doxepin', 'lightheadedness']"
"['doxepin', 'cough']"
"['doxepin', 'thrombocytopenia']"
"['doxepin', 'exacerbation of asthma']"
"['doxepin', 'sleep paralysis']"
"['doxepin', 'wheezing']"
"['doxepin', 'sweating']"
"['doxepin', 'hallucinations']"
"['doxepin', 'abdominal pain']"
"['doxepin', 'lung adenocarcinoma']"
"['doxepin', 'lip']"
"['doxepin', 'elevated transaminases']"
"['doxepin', 'dyspnea']"
"['doxepin', 'pharyngolaryngeal pain']"
"['doxepin', 'hypotension']"
"['doxepin', 'adjustment disorder']"
"['doxepin', 'qrs complex']"
"['doxepin', 'taste perversion']"
"['doxepin', 'vomiting']"
"['doxepin', 'psychiatric disorders']"
"['doxepin', 'bloody stools']"
"['doxepin', 'cyst']"
"['doxepin', 'siadh']"
"['doxepin', 'rales']"
"['doxepin', 'tenosynovitis']"
"['doxepin', 'lower respiratory tract infections']"
"['doxepin', 'thinking abnormal']"
"['doxepin', 'joint range of motion decreased']"
"['doxepin', 'suicide']"
"['doxepin', 'arthralgia']"
"['doxepin', 'elevated blood pressure']"
"['doxepin', 'upper respiratory tract infection']"
"['doxepin', 'sedation']"
"['doxepin', 'red eyes']"
"['doxepin', 'eosinophilia']"
"['doxepin', 'dry lips']"
"['doxepin', 'headache']"
"['valganciclovir', 'lymphadenopathy']"
"['valganciclovir', 'back pain']"
"['valganciclovir', 'ear pain']"
"['valganciclovir', 'renal impairment']"
"['valganciclovir', 'fatigue']"
"['valganciclovir', 'splenomegaly']"
"['valganciclovir', 'fever']"
"['valganciclovir', 'postoperative pain']"
"['valganciclovir', 'acne']"
"['valganciclovir', 'esophagitis']"
"['valganciclovir', 'confusion']"
"['valganciclovir', 'urinary tract infection']"
"['valganciclovir', 'musculoskeletal system disorders']"
"['valganciclovir', 'twitching']"
"['valganciclovir', 'mucous membrane']"
"['valganciclovir', 'hypertension']"
"['valganciclovir', 'cardiovascular disease']"
"['valganciclovir', 'urinary frequency']"
"['valganciclovir', 'pruritus']"
"['valganciclovir', 'urticaria']"
"['valganciclovir', 'tenderness']"
"['valganciclovir', 'renal failure']"
"['valganciclovir', 'graft rejection']"
"['valganciclovir', 'anemia']"
"['valganciclovir', 'hypoproteinemia']"
"['valganciclovir', 'aplastic anemia']"
"['valganciclovir', 'effusion']"
"['valganciclovir', 'arrhythmia']"
"['valganciclovir', 'cachexia']"
"['valganciclovir', 'macular edema']"
"['valganciclovir', 'paresthesia']"
"['valganciclovir', 'bronchitis']"
"['valganciclovir', 'emotional disturbances']"
"['valganciclovir', 'blood alkaline phosphatase increased']"
"['valganciclovir', 'myasthenic syndrome']"
"['valganciclovir', 'pain']"
"['valganciclovir', 'vitreous disorder']"
"['valganciclovir', 'pain in extremity']"
"['valganciclovir', 'distention']"
"['valganciclovir', 'decreased libido']"
"['valganciclovir', 'decreased creatinine']"
"['valganciclovir', 'abnormal vision']"
"['valganciclovir', 'nausea']"
"['valganciclovir', 'pneumocystis']"
"['valganciclovir', 'alopecia']"
"['valganciclovir', 'photosensitivity']"
"['valganciclovir', 'abnormal liver function']"
"['valganciclovir', 'incontinence']"
"['valganciclovir', 'adhd']"
"['valganciclovir', 'postoperative complications']"
"['valganciclovir', 'hypophosphatemia']"
"['valganciclovir', 'hypokalemia']"
"['valganciclovir', 'pleural effusion']"
"['valganciclovir', 'ascites']"
"['valganciclovir', 'leukopenia']"
"['valganciclovir', 'rigors']"
"['valganciclovir', 'pneumonia']"
"['valganciclovir', 'sinusitis']"
"['valganciclovir', 'abnormal dreams']"
"['valganciclovir', 'blurred vision']"
"['valganciclovir', 'cough']"
"['valganciclovir', 'flatulence']"
"['valganciclovir', 'hypersensitivity']"
"['valganciclovir', 'somnolence']"
"['valganciclovir', 'sarcoma']"
"['valganciclovir', 'hyperglycemia']"
"['valganciclovir', 'night sweats']"
"['valganciclovir', 'edema']"
"['valganciclovir', 'immune system disorders']"
"['valganciclovir', 'dizziness']"
"['valganciclovir', 'ataxia']"
"['valganciclovir', 'detachment']"
"['valganciclovir', 'hypocalcemia']"
"['valganciclovir', 'pharyngitis']"
"['valganciclovir', 'hypomagnesemia']"
"['valganciclovir', 'rhinorrhea']"
"['valganciclovir', 'weakness']"
"['valganciclovir', 'respiratory tract infection']"
"['valganciclovir', 'pleural']"
"['valganciclovir', 'asthenia']"
"['valganciclovir', 'vertigo']"
"['valganciclovir', 'diarrhea']"
"['valganciclovir', 'tinnitus']"
"['valganciclovir', 'diabetes']"
"['valganciclovir', 'dysuria']"
"['valganciclovir', 'oral moniliasis']"
"['valganciclovir', 'gastrointestinal hemorrhage']"
"['valganciclovir', 'glucose decreased']"
"['valganciclovir', 'eye hemorrhage']"
"['valganciclovir', 'moniliasis']"
"['valganciclovir', 'sinus congestion']"
"['valganciclovir', 'blood in urine']"
"['valganciclovir', 'productive cough']"
"['valganciclovir', 'anxiety']"
"['valganciclovir', 'eye disorders']"
"['valganciclovir', 'wound infections']"
"['valganciclovir', 'tremor']"
"['valganciclovir', 'postoperative wound infection']"
"['valganciclovir', 'infertility']"
"['valganciclovir', 'gastrointestinal disorders']"
"['valganciclovir', 'viral infection']"
"['valganciclovir', 'retinal detachment']"
"['valganciclovir', 'peripheral neuropathy']"
"['valganciclovir', 'urinary system disorders']"
"['valganciclovir', 'blindness']"
"['valganciclovir', 'malaise']"
"['valganciclovir', 'weight loss']"
"['valganciclovir', 'nasopharyngitis']"
"['valganciclovir', 'eructation']"
"['valganciclovir', 'constipation']"
"['valganciclovir', 'agitation']"
"['valganciclovir', 'marrow depression']"
"['valganciclovir', 'deafness']"
"['valganciclovir', 'tongue disorder']"
"['valganciclovir', 'hematuria']"
"['valganciclovir', 'nervous system disorders']"
"['valganciclovir', 'respiratory disorder']"
"['valganciclovir', 'musculoskeletal pain']"
"['valganciclovir', 'dry skin']"
"['valganciclovir', 'nervousness']"
"['valganciclovir', 'mouth ulceration']"
"['valganciclovir', 'lower extremity edema']"
"['valganciclovir', 'ulcer']"
"['valganciclovir', 'eye pain']"
"['valganciclovir', 'vascular disease']"
"['valganciclovir', 'hepatobiliary disorders']"
"['valganciclovir', 'sickness']"
"['valganciclovir', 'acute renal failure']"
"['valganciclovir', 'flu']"
"['valganciclovir', 'mediastinal disorders']"
"['valganciclovir', 'cholangitis']"
"['valganciclovir', 'abdominal pain upper']"
"['valganciclovir', 'psychiatric disorders']"
"['valganciclovir', 'glaucoma']"
"['valganciclovir', 'photosensitivity reaction']"
"['valganciclovir', 'dermatitis']"
"['valganciclovir', 'dyspepsia']"
"['valganciclovir', 'infestations']"
"['valganciclovir', 'nasal congestion']"
"['valganciclovir', 'blood glucose decreased']"
"['valganciclovir', 'peripheral edema']"
"['valganciclovir', 'esophageal candidiasis']"
"['valganciclovir', 'phlebitis']"
"['valganciclovir', 'hyperkalemia']"
"['valganciclovir', 'pancytopenia']"
"['valganciclovir', 'dry mouth']"
"['valganciclovir', 'dysphagia']"
"['valganciclovir', 'thoracic']"
"['valganciclovir', 'myoclonus']"
"['valganciclovir', 'thrombophlebitis']"
"['valganciclovir', 'anorexia']"
"['valganciclovir', 'hypertonia']"
"['valganciclovir', 'migraine']"
"['valganciclovir', 'cramps']"
"['valganciclovir', 'leukocytosis']"
"['valganciclovir', 'decreased appetite']"
"['valganciclovir', 'eosinophilia']"
"['valganciclovir', 'jaundice']"
"['valganciclovir', 'infection']"
"['valganciclovir', 'pancreatitis']"
"['valganciclovir', 'ventricular arrhythmia']"
"['valganciclovir', 'connective tissue disorders']"
"['valganciclovir', 'creatine phosphokinase increased']"
"['valganciclovir', 'tumor']"
"['valganciclovir', 'amnesia']"
"['valganciclovir', 'coma']"
"['valganciclovir', 'tachycardia']"
"['valganciclovir', 'wound dehiscence']"
"['valganciclovir', 'floaters']"
"['valganciclovir', 'sore throat']"
"['valganciclovir', 'thrombocytopenia']"
"['valganciclovir', 'hepatitis']"
"['valganciclovir', 'hemorrhage']"
"['valganciclovir', 'gastritis']"
"['valganciclovir', 'neutropenia']"
"['valganciclovir', 'amblyopia']"
"['valganciclovir', 'vasodilation']"
"['valganciclovir', 'dehydration']"
"['valganciclovir', 'creatinine increased']"
"['valganciclovir', 'abdominal distention']"
"['valganciclovir', 'hallucinations']"
"['valganciclovir', 'abdominal pain']"
"['valganciclovir', 'lactic dehydrogenase increased']"
"['valganciclovir', 'convulsions']"
"['valganciclovir', 'dyspnea']"
"['valganciclovir', 'fecal incontinence']"
"['valganciclovir', 'teratogenicity']"
"['valganciclovir', 'insomnia']"
"['valganciclovir', 'sepsis']"
"['valganciclovir', 'taste perversion']"
"['valganciclovir', 'cytopenia']"
"['valganciclovir', 'vomiting']"
"['valganciclovir', 'sweating']"
"['valganciclovir', 'esophageal']"
"['valganciclovir', 'psychosis']"
"['valganciclovir', 'fertility']"
"['valganciclovir', 'alkaline phosphatase increased']"
"['valganciclovir', 'deep thrombophlebitis']"
"['valganciclovir', 'neuropathy']"
"['valganciclovir', 'thinking abnormal']"
"['valganciclovir', 'elevated serum creatinine']"
"['valganciclovir', 'arthralgia']"
"['valganciclovir', 'upper respiratory tract infection']"
"['valganciclovir', 'impotence']"
"['valganciclovir', 'increased sweating']"
"['valganciclovir', 'hypotension']"
"['valganciclovir', 'headache']"
"['naphazoline', 'weakness']"
"['naphazoline', 'nervousness']"
"['naphazoline', 'hyperglycemia']"
"['naphazoline', 'nausea']"
"['naphazoline', 'lacrimation']"
"['naphazoline', 'sweating']"
"['naphazoline', 'hypertension']"
"['naphazoline', 'dizziness']"
"['naphazoline', 'drowsiness']"
"['naphazoline', 'discomfort']"
"['naphazoline', 'blurred vision']"
"['naphazoline', 'mydriasis']"
"['naphazoline', 'punctate keratitis']"
"['naphazoline', 'redness']"
"['naphazoline', 'increased intraocular pressure']"
"['naphazoline', 'keratitis']"
"['naphazoline', 'headache']"
"['polymyxin b sulfate', 'albuminuria']"
"['polymyxin b sulfate', 'meningismus']"
"['polymyxin b sulfate', 'pain']"
"['polymyxin b sulfate', 'drug fever']"
"['polymyxin b sulfate', 'rash']"
"['polymyxin b sulfate', 'neck rigidity']"
"['polymyxin b sulfate', 'thrombophlebitis']"
"['polymyxin b sulfate', 'paresthesia']"
"['polymyxin b sulfate', 'dizziness']"
"['polymyxin b sulfate', 'ataxia']"
"['polymyxin b sulfate', 'fever']"
"['polymyxin b sulfate', 'apnea']"
"['polymyxin b sulfate', 'urticaria']"
"['polymyxin b sulfate', 'drowsiness']"
"['polymyxin b sulfate', 'flushing']"
"['polymyxin b sulfate', 'azotemia']"
"['polymyxin b sulfate', 'headache']"
"['amiodarone', 'erythema']"
"['amiodarone', 'renal impairment']"
"['amiodarone', 'sinus arrest']"
"['amiodarone', 'psoriasis']"
"['amiodarone', 'fever']"
"['amiodarone', 'epididymitis']"
"['amiodarone', 'dizziness']"
"['amiodarone', 'confusion']"
"['amiodarone', 'ataxia']"
"['amiodarone', 'muscle weakness']"
"['amiodarone', 'blindness']"
"['amiodarone', 'thyroid cancer']"
"['amiodarone', 'hemolytic anemia']"
"['amiodarone', 'fibrosing alveolitis']"
"['amiodarone', 'solar dermatitis']"
"['amiodarone', 'urticaria']"
"['amiodarone', 'renal failure']"
"['amiodarone', 'dry mouth']"
"['amiodarone', 'anemia']"
"['amiodarone', 'aplastic anemia']"
"['amiodarone', 'renal insufficiency']"
"['amiodarone', 'effusion']"
"['amiodarone', 'ards']"
"['amiodarone', 'electromechanical dissociation']"
"['amiodarone', 'blurred vision']"
"['amiodarone', 'papilledema']"
"['amiodarone', 'cancer']"
"['amiodarone', 'cardiogenic shock']"
"['amiodarone', 'nodules']"
"['amiodarone', 'visual field defect']"
"['amiodarone', 'pain']"
"['amiodarone', 'abnormal involuntary movements']"
"['amiodarone', 'decreased libido']"
"['amiodarone', 'gastrointestinal reactions']"
"['amiodarone', 'nausea']"
"['amiodarone', 'eczema']"
"['amiodarone', 'alopecia']"
"['amiodarone', 'photosensitivity']"
"['amiodarone', 'paroxysmal ventricular tachycardia']"
"['amiodarone', 'abnormal liver function']"
"['amiodarone', 'bradycardia']"
"['amiodarone', 'bundle branch block']"
"['amiodarone', 'atrial fibrillation']"
"['amiodarone', 'eosinophilic pneumonia']"
"['amiodarone', 'pigmentation']"
"['amiodarone', 'pleural effusion']"
"['amiodarone', 'flushing']"
"['amiodarone', 'demyelinating polyneuropathy']"
"['amiodarone', 'skin cancer']"
"['amiodarone', 'injection site reaction']"
"['amiodarone', 'incoordination']"
"['amiodarone', 'pneumonia']"
"['amiodarone', 'necrosis']"
"['amiodarone', 'eosinophilia']"
"['amiodarone', 'cellulitis']"
"['amiodarone', 'sinus bradycardia']"
"['amiodarone', 'cough']"
"['amiodarone', 'salivation']"
"['amiodarone', 'hyperhidrosis']"
"['amiodarone', 'optic neuropathy']"
"['amiodarone', 'edema']"
"['amiodarone', 'optic neuritis']"
"['amiodarone', 'nightmares']"
"['amiodarone', 'cholestatic hepatitis']"
"['amiodarone', 'macular degeneration']"
"['amiodarone', 'pleurisy']"
"['amiodarone', 'discomfort']"
"['amiodarone', 'akinesia']"
"['amiodarone', 'vertigo']"
"['amiodarone', 'fatigue']"
"['amiodarone', 'weakness']"
"['amiodarone', 'nodal arrhythmia']"
"['amiodarone', 'bronchiolitis']"
"['amiodarone', 'bronchiolitis obliterans']"
"['amiodarone', 'diarrhea']"
"['amiodarone', 'abnormal renal function']"
"['amiodarone', 'av block']"
"['amiodarone', 'tinnitus']"
"['amiodarone', 'pulmonary edema']"
"['amiodarone', 'fibrosis']"
"['amiodarone', 'respiratory disorder']"
"['amiodarone', 'pulmonary fibrosis']"
"['amiodarone', 'inflammation']"
"['amiodarone', 'hepatomegaly']"
"['amiodarone', 'myopathy']"
"['amiodarone', 'disorientation']"
"['amiodarone', 'hemoptysis']"
"['amiodarone', 'polyserositis']"
"['amiodarone', 'tremor']"
"['amiodarone', 'skin pigmentation']"
"['amiodarone', 'bradykinesia']"
"['amiodarone', 'lung disorder']"
"['amiodarone', 'polymorphic ventricular tachycardia']"
"['amiodarone', 'peripheral neuropathy']"
"['amiodarone', 'rhabdomyolysis']"
"['amiodarone', 'malaise']"
"['amiodarone', 'vasculitis']"
"['amiodarone', 'rash']"
"['amiodarone', 'acquired keratoderma']"
"['amiodarone', 'alveolitis']"
"['amiodarone', 'constipation']"
"['amiodarone', 'sgpt increased']"
"['amiodarone', 'photophobia']"
"['amiodarone', 'paresthesia']"
"['amiodarone', 'bronchospasm']"
"['amiodarone', 'skin disorder']"
"['amiodarone', 'thrombosis']"
"['amiodarone', 'involuntary movements']"
"['amiodarone', 'heart failure']"
"['amiodarone', 'congestive heart failure']"
"['amiodarone', 'anaphylactoid reactions']"
"['amiodarone', 'keratoderma']"
"['amiodarone', 'pulmonary infiltrates']"
"['amiodarone', 'lens']"
"['amiodarone', 'abnormal gait']"
"['amiodarone', 'cirrhosis']"
"['amiodarone', 'liver disease']"
"['amiodarone', 'sgot increased']"
"['amiodarone', 'skin discoloration']"
"['amiodarone', 'acute renal failure']"
"['amiodarone', 'lens opacities']"
"['amiodarone', 'pulmonary toxicity']"
"['amiodarone', 'arrest']"
"['amiodarone', 'cardiovascular abnormalities']"
"['amiodarone', 'agranulocytosis']"
"['amiodarone', 'hypothyroidism']"
"['amiodarone', 'dermatitis']"
"['amiodarone', 'liver function tests abnormal']"
"['amiodarone', 'dyspepsia']"
"['amiodarone', 'organizing pneumonia']"
"['amiodarone', 'drug eruption']"
"['amiodarone', 'spontaneous ecchymosis']"
"['amiodarone', 'bronchiolitis obliterans organizing pneumonia']"
"['amiodarone', 'torsade de pointes']"
"['amiodarone', 'phlebitis']"
"['amiodarone', 'cognitive disorder']"
"['amiodarone', 'pancytopenia']"
"['amiodarone', 'ecchymosis']"
"['amiodarone', 'delirium']"
"['amiodarone', 'anorexia']"
"['amiodarone', 'qt prolonged']"
"['amiodarone', 'polyneuropathy']"
"['amiodarone', 'neuritis']"
"['amiodarone', 'cardiac conduction abnormalities']"
"['amiodarone', 'pustular psoriasis']"
"['amiodarone', 'erythema multiforme']"
"['amiodarone', 'angioedema']"
"['amiodarone', 'vein thrombosis']"
"['amiodarone', 'toxic epidermal necrolysis']"
"['amiodarone', 'thrombophlebitis']"
"['amiodarone', 'exfoliative dermatitis']"
"['amiodarone', 'pancreatitis']"
"['amiodarone', 'hyperthyroidism']"
"['amiodarone', 'thyroid dysfunction']"
"['amiodarone', 'thyroid nodules']"
"['amiodarone', 'eruptions']"
"['amiodarone', 'pseudotumor cerebri']"
"['amiodarone', 'pseudotumor']"
"['amiodarone', 'thrombocytopenia']"
"['amiodarone', 'hepatitis']"
"['amiodarone', 'corneal degeneration']"
"['amiodarone', 'hemorrhage']"
"['amiodarone', 'neutropenia']"
"['amiodarone', 'pleural']"
"['amiodarone', 'sleep disturbances']"
"['amiodarone', 'wheezing']"
"['amiodarone', 'abdominal pain']"
"['amiodarone', 'second degree av block']"
"['amiodarone', 'granuloma']"
"['amiodarone', 'hypoxia']"
"['amiodarone', 'dyspnea']"
"['amiodarone', 'abnormal vision']"
"['amiodarone', 'asthenia']"
"['amiodarone', 'pulseless']"
"['amiodarone', 'sleep disorder']"
"['amiodarone', 'insomnia']"
"['amiodarone', 'visual disturbances']"
"['amiodarone', 'taste perversion']"
"['amiodarone', 'epidermal necrolysis']"
"['amiodarone', 'vomiting']"
"['amiodarone', 'shock']"
"['amiodarone', 'pruritus']"
"['amiodarone', 'dry eyes']"
"['amiodarone', 'corneal deposits']"
"['amiodarone', 'onycholysis']"
"['amiodarone', 'siadh']"
"['amiodarone', 'skin necrosis']"
"['amiodarone', 'neuropathy']"
"['amiodarone', 'dissociation']"
"['amiodarone', 'goiter']"
"['amiodarone', 'hallucinations']"
"['amiodarone', 'impotence']"
"['amiodarone', 'bundle branch block left']"
"['amiodarone', 'hypotension']"
"['amiodarone', 'headache']"
"['ivermectin', 'lymphadenopathy']"
"['ivermectin', 'rash']"
"['ivermectin', 'wbc decreased']"
"['ivermectin', 'constipation']"
"['ivermectin', 'paresthesia']"
"['ivermectin', 'toxic epidermal necrolysis']"
"['ivermectin', 'fever']"
"['ivermectin', 'uveitis']"
"['ivermectin', 'pain']"
"['ivermectin', 'somnolence']"
"['ivermectin', 'synovitis']"
"['ivermectin', 'blindness']"
"['ivermectin', 'edema']"
"['ivermectin', 'chorioretinitis']"
"['ivermectin', 'abnormal sensation in eye']"
"['ivermectin', 'dizziness']"
"['ivermectin', 'pruritus']"
"['ivermectin', 'abdominal distention']"
"['ivermectin', 'discomfort']"
"['ivermectin', 'urticaria']"
"['ivermectin', 'tenderness']"
"['ivermectin', 'abdominal pain']"
"['ivermectin', 'anemia']"
"['ivermectin', 'fatigue']"
"['ivermectin', 'postural hypotension']"
"['ivermectin', 'asthenia']"
"['ivermectin', 'vertigo']"
"['ivermectin', 'chest discomfort']"
"['ivermectin', 'diarrhea']"
"['ivermectin', 'epidermal necrolysis']"
"['ivermectin', 'vomiting']"
"['ivermectin', 'asthma']"
